 11.8532 12.4325 
 6.77398 6.64208 
 -1.132 -0.452499 
 -1.4342 -1.41156 
 -3.78448 -4.86832 
 -9.05772 -9.27688 
 9.61725 10.2062 
 2.94316 -4.12194 
 -1.54528 2.03659 
 0.930377 -0.856352 
 -11.24 -11.1092 
 0.647757 -0.320006 
 0.761246 2.32128 
 6.93798 7.35281 
 6.4235 7.17294 
 -8.94064 9.30046 
 -8.34181 7.54075 
 -0.147496 0.625035 
 -6.56345 -5.86011 
 3.97712 3.7694 
 -7.81942 6.89658 
 2.54999 3.04537 
 0.810568 -1.11603 
 4.38661 4.83575 
 -6.67406 -6.2076 
 8.59477 8.088 
 -1.98159 1.68421 
 2.55686 0.596187 
 -2.21789 3.09289 
 12.2654 -11.8129 
 3.75997 -2.31008 
 3.27338 -2.86467 
 -0.411615 -0.695323 
 -1.76181 2.19028 
 -3.91083 4.5309 
 -1.1134 0.309314 
 -13.1155 -12.7391 
 5.17557 4.20389 
 8.9485 8.89955 
 -0.947764 1.42076 
 -4.79912 6.55873 
 10.3572 -9.72142 
 -8.69681 -7.1656 
 -1.2129 -1.17538 
 -1.02993 0.355731 
 -12.7099 12.2098 
