 7.5112 6.04238 
 -3.54835 18.9283 
 -1.29825 -12.6146 
 5.65173 -19.4051 
 -0.429122 13.4104 
 -14.2111 -0.739739 
 -15.6354 1.2456 
 -4.41201 -10.0631 
 9.8437 4.02413 
 6.59886 6.68929 
 -11.5365 -1.69765 
 -14.7071 1.34019 
 -5.51489 -8.13231 
 5.51781 8.67353 
 7.79365 5.17747 
 -2.05082 18.3379 
 -13.7914 0.0461444 
 -10.3 -4.28887 
 1.76169 11.6219 
 1.40266 -16.2914 
 0.00214536 -13.2446 
 -4.35733 -9.93022 
 -2.54173 17.7927 
 4.24485 10.834 
 -8.02705 -6.50713 
 -14.6735 -0.0341504 
 -9.76923 -4.96083 
 -3.00943 -10.5337 
 9.91226 3.91328 
 -8.38221 -5.36429 
 1.60574 -15.2291 
 4.16041 8.55776 
 10.1273 3.11622 
 16.7499 -2.62103 
 11.025 1.18345 
 -14.3172 -1.25669 
 5.08079 9.77798 
 -5.19129 -9.65717 
 -6.58217 -7.27455 
 -0.909278 14.6281 
 -11.0671 -3.23614 
 5.87096 -20.7003 
 -20.2379 4.83223 
 -11.6855 -2.18488 
 -2.42676 -11.3294 
 -6.04756 19.4179 
 -5.78851 -7.84206 
 6.47329 8.29759 
 2.28236 -15.5873 
 -5.39273 -9.34831 
 -0.62545 -11.871 
 -2.88284 16.3343 
 12.4849 1.91552 
 14.7464 -0.615795 
 1.68816 -15.7727 
 -11.2305 -2.28885 
 -18.3722 4.04059 
 -2.50574 17.2753 
 12.6673 1.0815 
 3.27091 10.6241 
 -1.09591 -12.1611 
 -20.7694 7.4379 
 -1.21049 -12.3228 
 1.36349 12.9637 
 1.46648 -15.8058 
 -6.31047 -8.72869 
 -7.99284 -7.22544 
 4.37601 8.57794 
 9.75856 3.7074 
 21.2903 -6.11437 
 3.48072 12.1644 
 4.96719 8.0867 
 6.36021 9.04352 
 3.0503 12.322 
 -3.35073 -11.2781 
 -7.34968 -8.01366 
 -15.4873 1.86576 
 1.12009 -16.2317 
 -0.162618 -13.4338 
 5.4016 -21.5821 
 10.3757 2.78474 
 -2.23483 14.4338 
 -4.26056 -9.3997 
 -0.149908 -14.8593 
 15.1795 -0.444866 
 0.961339 13.4588 
 0.378583 -14.1254 
 -17.3522 3.12029 
 5.02926 9.69595 
 10.4145 2.37753 
 -13.3039 -0.269836 
 -4.39245 -9.39263 
 8.49932 6.34837 
 -7.66865 -6.28233 
 -22.3686 7.59946 
 7.25683 6.10303 
 9.83388 4.48498 
 -4.55962 -9.56794 
 5.35849 8.802 
 1.20622 14.0123 
 2.29117 11.5074 
 2.55 -16.6298 
 -12.2834 -1.49352 
 -11.0038 -3.93803 
 6.05456 8.58015 
 20.5127 -7.34608 
 -5.96171 -7.68902 
 5.97055 6.72278 
 6.00602 8.00466 
 10.9407 3.11732 
 -3.35545 -11.3164 
 13.8431 0.688211 
 -7.91602 -5.62835 
 -0.440962 15.5054 
 5.20048 8.84962 
 -4.84099 -9.94677 
 17.1297 -2.38732 
 -14.3593 1.14889 
 -16.1206 2.06706 
 -12.2571 -2.41397 
 7.2287 6.45301 
 -2.46977 16.4747 
 -2.27691 -11.5397 
 -8.81553 -5.36323 
 3.64976 10.7209 
 11.9505 2.61034 
 6.21425 6.92514 
 -0.600259 14.5573 
 -3.5806 -10.6956 
 0.878224 13.5683 
 -16.706 2.58525 
 2.09615 -17.9526 
 9.01626 5.17992 
 -6.84182 -6.15038 
 -14.3607 -0.883212 
 -2.40305 -11.5269 
 12.4335 1.84565 
 12.0279 2.41877 
 12.3806 2.28504 
 -13.7774 -0.283481 
 -7.44013 -6.37671 
 -0.369383 13.7862 
 -0.0410567 13.8617 
 9.20613 4.15628 
 -15.4186 1.07263 
 -28.209 13.7244 
 0.717195 12.8658 
 -18.1757 3.65485 
 -15.693 1.15502 
 18.9645 -4.72373 
 -9.73982 -4.29736 
 3.73004 11.3852 
 11.6176 2.6907 
 -13.134 -0.379543 
 15.7047 -1.22313 
 -8.89574 -5.6194 
 -0.935593 14.2106 
 12.1253 1.77143 
 17.4833 -32.5571 
 -8.77084 23.4388 
 3.30413 10.6163 
 6.50952 7.67913 
 -0.170836 -14.2099 
 -7.81686 -6.56744 
